,avg_rating,player,score,revisar,player_id,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
0,6.4433333333333325,Aaron Mooy,100.0,False,3281.0,Australia,792.0,"['Left Center Midfield', 'Right Center Midfield']",3.0
1,5.935833333333334,Abdalla Mahmoud El Said Bekhit,69.56521739130434,True,5251.0,Egypt,774.0,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Wing']",3.0
2,5.9675,Abdiel Arroyo Molinar,76.47058823529412,True,6140.0,Panama,798.0,"['Right Wing', 'Left Center Midfield']",2.0
3,5.0625,Abdullah Ibrahim Al Maiouf,68.18181818181819,True,5189.0,Saudi Arabia,799.0,['Goalkeeper'],1.0
4,6.224166666666666,Abdullah Ibrahim Otayf,77.77777777777779,True,5173.0,Saudi Arabia,799.0,"['Left Center Midfield', 'Center Defensive Midfield']",3.0
5,5.8475,Abdullahi Shehu,100.0,False,5471.0,Nigeria,775.0,['Right Back'],1.0
6,5.6825,Abel Enrique Aguilar Tapia,63.1578947368421,True,6192.0,Colombia,769.0,['Right Defensive Midfield'],1.0
7,5.754545454545454,Achraf Hakimi Mouh,83.87096774193549,True,5245.0,Morocco,788.0,"['Left Back', 'Left Wing Back']",3.0
8,5.656000000000001,Adem Ljajić,90.9090909090909,False,5587.0,Serbia,786.0,"['Left Wing', 'Center Attacking Midfield', 'Left Midfield']",3.0
9,5.9425,Adnan Januzaj,100.0,False,6330.0,Belgium,782.0,"['Left Wing', 'Right Wing']",1.0
10,5.5725,Adolfo Abdiel Machado,80.0,True,6346.0,Panama,798.0,['Right Back'],1.0
11,5.96,André Miguel Valente Silva,57.89473684210527,True,5218.0,Portugal,780.0,"['Right Center Forward', 'Center Forward']",3.0
12,5.62,Mohamed Salah,58.33333333333333,True,3531.0,Egypt,774.0,"['Right Wing', 'Right Center Forward', 'Center Attacking Midfield', 'Center Forward']",2.0
13,6.1025,Ahmed Elsayed Ali Elsayed Hegazy,50.0,True,4063.0,Egypt,774.0,['Left Center Back'],3.0
14,5.595000000000001,Ahmed Khalil,100.0,False,6348.0,Tunisia,777.0,['Left Center Midfield'],1.0
15,6.438,Ahmed Musa,100.0,False,5473.0,Nigeria,775.0,"['Right Center Forward', 'Left Center Forward', 'Left Defensive Midfield']",3.0
16,6.38,Alan Dzagoev,100.0,False,5180.0,Russia,796.0,['Center Attacking Midfield'],2.0
17,4.4399999999999995,Albert Gudmundsson,100.0,False,6306.0,Iceland,793.0,['Right Center Forward'],1.0
18,5.87375,Alberto Junior Rodríguez Valdelomar,61.53846153846154,True,5532.0,Peru,784.0,['Left Center Back'],2.0
19,5.755,Albin Ekdal,100.0,False,5624.0,Sweden,790.0,['Left Center Midfield'],5.0
20,5.98,Aleksandar Kolarov,100.0,False,5596.0,Serbia,786.0,['Left Back'],3.0
21,5.913333333333334,Aleksandar Mitrović,94.73684210526316,False,4269.0,Serbia,786.0,['Center Forward'],3.0
22,6.0,Aleksandar Prijović,94.73684210526316,False,5583.0,Serbia,786.0,['Center Forward'],1.0
23,5.95,Aleksandr Erokhin,100.0,False,6354.0,Russia,796.0,['Right Wing'],2.0
24,6.385000000000001,Aleksandr Golovin,100.0,False,5177.0,Russia,796.0,"['Left Center Forward', 'Right Center Midfield', 'Left Midfield', 'Center Attacking Midfield']",4.0
25,6.103125,Aleksandr Samedov,100.0,False,5182.0,Russia,796.0,"['Right Wing', 'Right Center Forward', 'Left Center Midfield', 'Right Midfield']",5.0
26,5.6625,Aleksey Miranchuk,100.0,False,6299.0,Russia,796.0,"['Center Attacking Midfield', 'Left Wing']",1.0
27,5.861666666666667,Alex Iwobi,100.0,False,3647.0,Nigeria,775.0,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Midfield']",3.0
28,5.8308333333333335,Alfreð Finnbogason,94.44444444444444,False,5514.0,Iceland,793.0,"['Right Center Forward', 'Center Forward']",3.0
29,5.7875,Alfred John Momar N''Diaye,70.0,True,5671.0,Senegal,787.0,"['Left Center Midfield', 'Center Defensive Midfield']",2.0
30,5.7075,Ali Gabr,100.0,False,5254.0,Egypt,774.0,['Right Center Back'],3.0
31,5.9,Ali Albulayhi,83.87096774193549,True,5715.0,Saudi Arabia,799.0,['Left Center Back'],1.0
32,5.185,Ali Maâloul,90.9090909090909,False,5647.0,Tunisia,777.0,"['Left Back', 'Left Wing Back']",2.0
33,5.781818181818182,Alireza Safar Beiranvand,85.71428571428572,False,5227.0,Iran,797.0,['Goalkeeper'],3.0
34,5.81,Alireza Jahanbakhsh,100.0,False,5239.0,Iran,797.0,"['Right Midfield', 'Left Wing']",3.0
35,5.7545,Alisson Ramsés Becker,50.0,True,5547.0,Brazil,781.0,['Goalkeeper'],5.0
36,5.576666666666667,Amine Harit,100.0,False,5243.0,Morocco,788.0,['Left Wing'],1.0
37,5.887777777777778,Amr Medhat Warda,72.0,True,5253.0,Egypt,774.0,"['Right Midfield', 'Right Wing', 'Center Attacking Midfield']",3.0
38,5.607142857142857,Anderson Santamaría Bardales,76.59574468085107,True,5738.0,Peru,784.0,['Left Center Back'],2.0
39,6.159166666666667,André Martín Carrillo Díaz,65.0,True,3632.0,Peru,784.0,"['Right Midfield', 'Right Wing']",3.0
40,5.831666666666667,André Miguel Valente Silva,59.45945945945945,True,5218.0,Portugal,780.0,"['Right Center Forward', 'Center Forward']",3.0
41,5.7825,Andreas Christensen,100.0,False,3959.0,Denmark,776.0,"['Right Center Midfield', 'Left Center Back', 'Center Defensive Midfield']",4.0
42,5.753,Andreas Evald Cornelius,85.0,False,5732.0,Denmark,776.0,['Center Forward'],3.0
43,6.2005,Andreas Granqvist,100.0,False,5607.0,Sweden,790.0,['Left Center Back'],5.0
44,5.832941176470588,Andrej Kramarić,93.33333333333333,False,5460.0,Croatia,785.0,"['Right Wing', 'Left Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Center Forward']",7.0
45,5.89,José Andrés Guardado Hernández,62.22222222222222,True,5563.0,Mexico,794.0,"['Left Defensive Midfield', 'Left Center Midfield', 'Left Midfield', 'Right Center Midfield']",4.0
46,5.8580000000000005,Andrés Iniesta Luján,76.47058823529412,True,5216.0,Spain,772.0,"['Left Center Midfield', 'Center Attacking Midfield', 'Left Midfield']",4.0
47,5.87625,Andrew Nabbout,100.0,False,5486.0,Australia,792.0,['Center Forward'],2.0
48,6.0649999999999995,Andrija Živković,87.5,False,6318.0,Serbia,786.0,"['Center Attacking Midfield', 'Right Wing']",1.0
49,5.8975,Ángel Fabián Di María Hernández,100.0,False,2995.0,Argentina,779.0,"['Right Wing', 'Left Wing', 'Left Midfield', 'Left Attacking Midfield']",3.0
50,5.453333333333333,Aníbal Cesis Godoy,73.33333333333334,True,5646.0,Panama,798.0,"['Left Center Midfield', 'Right Center Midfield', 'Left Center Forward', 'Center Attacking Midfield']",3.0
51,5.626363636363636,Anice Badri,100.0,False,5649.0,Tunisia,777.0,"['Left Center Midfield', 'Left Midfield', 'Left Center Forward', 'Right Wing', 'Left Wing']",3.0
52,5.896,Ante Rebić,90.0,False,5465.0,Croatia,785.0,"['Right Wing', 'Right Midfield', 'Right Center Forward', 'Left Wing', 'Center Forward']",6.0
53,6.182142857142857,Antoine Griezmann,100.0,False,5487.0,France,771.0,"['Center Attacking Midfield', 'Right Wing Back', 'Center Forward', 'Left Wing', 'Right Center Forward', 'Left Center Forward']",7.0
54,5.8925,Antonio Rüdiger,93.33333333333333,False,3167.0,Germany,770.0,['Left Center Back'],1.0
55,6.058333333333334,Antonio Rukavina,100.0,False,5588.0,Serbia,786.0,"['Right Back', 'Right Midfield']",2.0
56,6.03,Ari Freyr Skúlason,94.44444444444444,False,5502.0,Iceland,793.0,"['Right Defensive Midfield', 'Left Midfield', 'Right Midfield']",2.0
57,5.625,Arkadiusz Milik,100.0,False,5665.0,Poland,789.0,"['Center Attacking Midfield', 'Center Midfield']",1.0
58,5.62125,Armando Enrique Cooper Whitaker,62.22222222222222,True,5645.0,Panama,798.0,"['Right Center Midfield', 'Left Center Midfield']",2.0
59,5.824166666666667,Aron Einar Gunnarsson,83.33333333333334,True,5515.0,Iceland,793.0,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield']",3.0
60,6.270714285714286,Artem Dzyuba,100.0,False,5195.0,Russia,796.0,"['Center Forward', 'Secondary Striker']",5.0
61,5.98,Artur Jędrzejczyk,94.11764705882352,False,4685.0,Poland,789.0,['Left Back'],1.0
62,5.8705,Ashley Young,100.0,False,3612.0,England,768.0,"['Left Midfield', 'Left Wing Back', 'Right Midfield', 'Left Back']",5.0
63,5.8325,Axel Witsel,100.0,False,5642.0,Belgium,782.0,"['Left Center Midfield', 'Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield']",6.0
64,5.645,Aymen Mathlouthi,100.0,False,6342.0,Tunisia,777.0,['Goalkeeper'],1.0
65,5.772,Ayoub El Kaabi,100.0,False,5229.0,Morocco,788.0,"['Center Forward', 'Right Center Forward']",2.0
66,5.8566666666666665,Aziz Eraltay Behich,73.33333333333334,True,5479.0,Australia,792.0,['Left Back'],3.0
67,5.755,Aziz Bouhaddouz,100.0,False,5223.0,Morocco,788.0,"['Center Forward', 'Left Midfield']",2.0
69,5.818,Bartosz Bereszyński,94.73684210526316,False,5673.0,Poland,789.0,"['Right Midfield', 'Right Wing Back', 'Right Back']",3.0
70,6.04,Bassem Srarfi,100.0,False,3226.0,Tunisia,777.0,['Center Forward'],1.0
71,5.06,Benjamin Mendy,100.0,False,3261.0,France,771.0,['Left Back'],1.0
72,5.932916666666666,Benjamin Pavard,100.0,False,5476.0,France,771.0,['Right Back'],6.0
73,5.905,Bernardo Mota Veiga de Carvalho e Silva,52.83018867924528,True,3193.0,Portugal,780.0,"['Right Midfield', 'Right Wing', 'Right Center Forward', 'Center Attacking Midfield']",4.0
74,5.795833333333333,Birkir Bjarnason,100.0,False,5509.0,Iceland,793.0,"['Left Midfield', 'Right Defensive Midfield', 'Left Wing']",3.0
75,5.803333333333334,Birkir Már Sævarsson,87.8048780487805,False,5508.0,Iceland,793.0,"['Right Back', 'Right Center Back']",3.0
76,6.018,Björn Bergmann Sigurðarson,69.76744186046511,True,5500.0,Iceland,793.0,"['Left Center Forward', 'Center Attacking Midfield', 'Center Forward']",3.0
77,5.9094444444444445,Blaise Matuidi,100.0,False,4375.0,France,771.0,"['Left Wing', 'Right Center Midfield', 'Left Midfield', 'Left Center Midfield']",5.0
78,5.89125,Blas Antonio Miguel Pérez Ortega,42.85714285714286,True,5631.0,Panama,798.0,['Center Forward'],2.0
79,5.703125,Blerim Džemaili,93.33333333333333,False,5554.0,Switzerland,773.0,"['Center Attacking Midfield', 'Right Wing']",4.0
80,6.07875,Branislav Ivanović,94.44444444444444,False,5594.0,Serbia,786.0,['Right Back'],2.0
81,6.391249999999999,Breel-Donald Embolo,77.41935483870968,True,5545.0,Switzerland,773.0,"['Left Wing', 'Center Attacking Midfield', 'Center Forward']",4.0
82,5.835,Brian Oladapo Idowu,73.33333333333334,True,5462.0,Nigeria,775.0,"['Left Midfield', 'Left Back', 'Left Wing Back']",3.0
83,5.696666666666666,Bruno Miguel Borges Fernandes,68.18181818181819,True,5204.0,Portugal,780.0,['Left Midfield'],2.0
84,5.8,Bryan Oviedo,100.0,False,5836.0,Costa Rica,795.0,['Left Wing Back'],2.0
85,5.756666666666667,Bryan Ruiz González,68.96551724137932,True,5592.0,Costa Rica,795.0,"['Left Wing', 'Right Wing', 'Left Center Midfield']",3.0
86,5.722857142857143,Carlos Arturo Bacca Ahumada,61.53846153846154,True,5688.0,Colombia,769.0,"['Left Center Forward', 'Center Forward', 'Right Wing', 'Left Wing']",3.0
87,6.169375,Carlos Joel Salcedo Hernández,65.11627906976744,True,5564.0,Mexico,794.0,"['Right Center Back', 'Right Back', 'Left Center Back', 'Center Back']",4.0
89,6.07625,Carlos Alberto Vela Garrido,57.89473684210527,True,5560.0,Mexico,794.0,"['Center Attacking Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing']",4.0
90,6.171875,Carlos Henrique Casimiro,43.75,True,5539.0,Brazil,781.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",4.0
91,5.949166666666667,Cédric Ricardo Alves Soares,60.0,True,3329.0,Portugal,780.0,['Right Back'],3.0
92,6.068333333333334,Celso Borges Mora,82.75862068965517,True,5582.0,Costa Rica,795.0,['Right Center Midfield'],3.0
93,6.220000000000001,Cheikh N''Doye,96.2962962962963,False,5676.0,Senegal,787.0,"['Right Center Forward', 'Right Center Midfield']",2.0
94,5.805,Cheikhou Kouyaté,93.75,False,3684.0,Senegal,787.0,"['Left Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",3.0
97,5.512,Christian Bolaños Navarro,76.19047619047619,True,5593.0,Costa Rica,795.0,"['Right Wing', 'Left Wing']",2.0
98,5.795000000000001,Christian Alberto Cueva Bravo,68.18181818181819,True,5519.0,Peru,784.0,"['Center Attacking Midfield', 'Left Wing', 'Left Midfield']",3.0
99,6.095625,Christian Dannemann Eriksen,77.27272727272727,True,3043.0,Denmark,776.0,"['Secondary Striker', 'Center Attacking Midfield', 'Right Center Midfield']",4.0
100,5.860833333333333,Christian Guillermo Martín Ramos Garagay,54.54545454545454,True,5530.0,Peru,784.0,['Right Center Back'],3.0
101,5.8707142857142856,Corentin Tolisso,100.0,False,5480.0,France,771.0,"['Left Wing', 'Right Center Midfield', 'Left Midfield', 'Left Center Midfield']",5.0
102,6.103333333333334,Jesús Manuel Corona Ruíz,40.0,True,5985.0,Mexico,794.0,"['Left Wing', 'Right Center Midfield', 'Right Wing']",2.0
103,5.771666666666667,Cristhian Ricardo Stuani Curbelo,66.66666666666667,True,6351.0,Uruguay,783.0,"['Left Center Forward', 'Right Center Forward']",2.0
104,6.139166666666667,Cristian Gamboa Luna,85.71428571428572,False,5602.0,Costa Rica,795.0,['Right Wing Back'],3.0
105,5.847272727272727,Cristian David Pavón,76.47058823529412,True,5496.0,Argentina,779.0,"['Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Attacking Midfield']",4.0
106,5.770714285714286,Cristian Gabriel Rodríguez Barrotti,64.15094339622642,True,5256.0,Uruguay,783.0,"['Left Wing', 'Right Midfield', 'Left Center Midfield', 'Left Midfield']",5.0
107,6.0,Cristian Eduardo Zapata Valencia,63.829787234042556,True,6360.0,Colombia,769.0,['Right Back'],1.0
108,6.519375,Cristiano Ronaldo dos Santos Aveiro,65.38461538461539,True,5207.0,Portugal,780.0,"['Left Center Forward', 'Left Wing']",4.0
109,5.786666666666666,Daler Kuzyaev,100.0,False,5179.0,Russia,796.0,"['Right Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Midfield', 'Left Wing']",5.0
110,5.861428571428571,Daniel Arzani,100.0,False,5483.0,Australia,792.0,"['Left Midfield', 'Left Wing']",3.0
111,5.798181818181818,Daniel Carvajal Ramos,83.33333333333334,True,5721.0,Spain,772.0,['Right Back'],3.0
112,5.6775,Daniel Colindres Solera,82.05128205128204,True,5585.0,Costa Rica,795.0,['Left Wing'],2.0
113,5.75,Danijel Subašić,86.66666666666667,False,3444.0,Croatia,785.0,['Goalkeeper'],6.0
114,5.595,Danilo Luiz da Silva,46.15384615384615,True,3063.0,Brazil,781.0,['Right Back'],1.0
115,5.899285714285715,Danny Rose,100.0,False,3594.0,England,768.0,"['Left Midfield', 'Left Wing Back', 'Left Back']",5.0
117,5.730833333333333,David Alberto Guzmán Pérez,57.89473684210527,True,5599.0,Costa Rica,795.0,"['Left Center Midfield', 'Left Midfield']",3.0
118,5.63875,David Ospina Ramírez,75.0,True,4276.0,Colombia,769.0,['Goalkeeper'],4.0
119,5.824166666666667,David Josué Jiménez Silva,61.111111111111114,True,3064.0,Spain,772.0,"['Right Wing', 'Center Attacking Midfield', 'Right Center Midfield']",4.0
120,5.189375,David de Gea Quintana,72.72727272727273,True,3333.0,Spain,772.0,['Goalkeeper'],4.0
121,5.778125,Davinson Sánchez Mina,81.08108108108108,True,3494.0,Colombia,769.0,"['Left Center Back', 'Right Center Back']",4.0
122,5.555,Dawid Kownacki,100.0,False,5666.0,Poland,789.0,"['Left Wing', 'Right Wing']",2.0
123,5.6933333333333325,Anga Dedryck Boyata,84.84848484848484,True,5639.0,Belgium,782.0,"['Center Back', 'Left Center Back']",3.0
124,5.816666666666667,Dejan Lovren,100.0,False,3471.0,Croatia,785.0,"['Right Center Back', 'Left Center Back']",7.0
125,5.870588235294117,Bamidele Alli,72.72727272727273,True,3094.0,England,768.0,"['Left Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield']",5.0
126,5.982857142857143,Denis Cheryshev,100.0,False,5186.0,Russia,796.0,"['Left Wing', 'Left Center Midfield', 'Left Midfield']",5.0
127,5.605,Denis Lemi Zakaria Lako Lado,63.41463414634146,True,5538.0,Switzerland,773.0,"['Right Defensive Midfield', 'Right Center Midfield']",2.0
128,5.94,Diafra Sakho,100.0,False,3962.0,Senegal,787.0,['Right Center Forward'],1.0
129,5.980625,Diego da Silva Costa,70.96774193548387,True,5198.0,Spain,772.0,['Center Forward'],4.0
130,6.181,Diego Roberto Godín Leal,57.14285714285714,True,5249.0,Uruguay,783.0,"['Left Center Back', 'Right Center Back']",5.0
131,5.521333333333333,Diego Sebastián Laxalt Suárez,58.53658536585367,True,5717.0,Uruguay,783.0,"['Left Wing', 'Left Back']",4.0
132,5.83,Djibril Sidibé,92.85714285714286,False,3446.0,France,771.0,['Right Back'],1.0
133,5.9045000000000005,Domagoj Vida,100.0,False,5468.0,Croatia,785.0,"['Left Center Back', 'Right Center Back', 'Right Back']",6.0
134,5.792,Douglas Costa de Souza,74.28571428571429,True,5837.0,Brazil,781.0,['Right Wing'],2.0
135,6.039,Dries Mertens,100.0,False,5630.0,Belgium,782.0,"['Right Wing', 'Right Attacking Midfield', 'Right Center Forward', 'Center Forward']",6.0
136,5.7875,Duje Ćaleta-Car,60.0,True,6307.0,Croatia,785.0,"['Left Center Back', 'Center Back']",1.0
137,6.054166666666667,Dušan Tadić,81.81818181818181,True,3831.0,Serbia,786.0,"['Right Wing', 'Center Attacking Midfield', 'Right Midfield']",3.0
138,5.6825,Duško Tošić,72.72727272727273,True,5580.0,Serbia,786.0,['Left Center Back'],2.0
139,6.467142857142856,Dylan Daniel Mahmoud Bronn,59.45945945945945,True,5655.0,Tunisia,777.0,"['Right Back', 'Right Center Back']",2.0
140,6.751,Eden Hazard,100.0,False,3621.0,Belgium,782.0,"['Left Attacking Midfield', 'Left Wing', 'Left Center Forward']",6.0
141,6.44875,Edinson Roberto Cavani Gómez,66.66666666666667,True,4319.0,Uruguay,783.0,"['Left Center Forward', 'Right Center Forward', 'Secondary Striker']",4.0
144,6.01125,Eduardo Antonio Salvio,77.77777777777779,True,5513.0,Argentina,779.0,"['Right Midfield', 'Right Back']",2.0
145,6.081818181818182,Ehsan Hajsafi,85.71428571428572,False,5230.0,Iran,797.0,['Left Back'],3.0
146,5.76625,Eiji Kawashima,100.0,False,3175.0,Japan,778.0,['Goalkeeper'],4.0
147,5.656666666666666,Ellyes Joris Skhiri,81.25,True,3767.0,Tunisia,777.0,"['Center Defensive Midfield', 'Left Defensive Midfield']",3.0
148,6.0275,Emil Peter Forsberg,81.25,True,5625.0,Sweden,790.0,"['Left Midfield', 'Left Wing']",5.0
149,5.83375,Emil Hallfreðsson,94.11764705882352,False,5512.0,Iceland,793.0,"['Right Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",2.0
150,5.815,Emil Krafth,100.0,False,6358.0,Sweden,790.0,['Right Back'],2.0
151,5.631666666666667,Enzo Nicolás Pérez,64.28571428571428,True,5741.0,Argentina,779.0,"['Right Center Midfield', 'Center Midfield', 'Right Defensive Midfield', 'Right Wing']",3.0
152,5.55,Erick Javier Davis Grajales,54.054054054054056,True,5634.0,Panama,798.0,['Left Back'],2.0
153,5.55,Eric Dier,100.0,False,10956.0,England,768.0,"['Left Attacking Midfield', 'Center Defensive Midfield']",5.0
154,6.6825,Essam Kamal Tawfik El Hadary,69.76744186046511,True,6292.0,Egypt,774.0,['Goalkeeper'],1.0
155,5.920000000000001,Éver Maximiliano David Banega,50.0,True,5504.0,Argentina,779.0,"['Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Back']",3.0
156,5.961,Fabian Delph,100.0,False,4597.0,England,768.0,"['Left Attacking Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Left Wing Back']",4.0
157,5.871666666666666,Fabian Lukas Schär,73.33333333333334,True,5537.0,Switzerland,773.0,"['Right Center Back', 'Center Back']",3.0
158,5.941875,Fágner Conserva Lemos,37.03703703703704,True,5838.0,Brazil,781.0,"['Right Back', 'Right Wing']",4.0
159,5.81125,Fahad Mosaed Al Muwallad Al Harbi,68.0,True,5190.0,Saudi Arabia,799.0,"['Center Forward', 'Left Center Forward', 'Right Wing']",3.0
160,6.1274999999999995,Fakhreddine Ben Youssef,100.0,False,5654.0,Tunisia,777.0,"['Right Midfield', 'Right Wing Back', 'Right Wing', 'Left Wing']",3.0
161,5.17,Farouk Ben Mustapha,100.0,False,5648.0,Tunisia,777.0,['Goalkeeper'],2.0
162,6.3875,Fayçal Fajr,90.9090909090909,False,5724.0,Morocco,788.0,"['Right Defensive Midfield', 'Left Center Midfield']",2.0
163,5.04,Federico Julián Fazio,80.0,True,6349.0,Argentina,779.0,"['Left Center Back', 'Right Center Back']",1.0
164,5.621111111111111,Fedor Kudryashov,100.0,False,5677.0,Russia,796.0,"['Left Back', 'Left Center Back', 'Left Midfield', 'Left Center Midfield']",4.0
165,5.709166666666667,Fyodor Smolov,88.0,False,5194.0,Russia,796.0,"['Left Wing', 'Secondary Striker', 'Center Forward']",5.0
166,7.15,Felipe Abdiel Baloy Ramírez,61.53846153846154,True,6139.0,Panama,798.0,['Left Center Back'],1.0
167,5.851666666666667,Ferjani Sassi,100.0,False,5650.0,Tunisia,777.0,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",3.0
168,5.8325,Fernando Luiz Rosa,62.06896551724138,True,3054.0,Brazil,781.0,"['Center Forward', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",5.0
169,5.7535,Néstor Fernando Muslera Micol,71.11111111111111,True,5267.0,Uruguay,783.0,['Goalkeeper'],5.0
170,5.620833333333334,Fidel Escobar Mendieta,74.28571428571429,True,5638.0,Panama,798.0,"['Left Center Back', 'Center Defensive Midfield', 'Left Center Midfield']",3.0
171,6.18,Filip Bradarić,92.85714285714286,False,6310.0,Croatia,785.0,['Right Center Midfield'],1.0
172,5.894,Filip Kostić,91.66666666666666,False,5591.0,Serbia,786.0,"['Left Wing', 'Left Midfield']",3.0
173,6.054285714285714,Filipe Luís Kasmirski,62.5,True,6320.0,Brazil,781.0,['Left Back'],2.0
174,5.88,Florian Thauvin,100.0,False,3254.0,France,771.0,['Right Wing'],1.0
175,5.799166666666667,Francis Odinaka Uzoho,76.47058823529412,True,5454.0,Nigeria,775.0,['Goalkeeper'],3.0
176,6.029999999999999,Francisco Javier Calvo Quesada,66.66666666666667,True,5600.0,Costa Rica,795.0,"['Left Center Back', 'Left Wing Back']",2.0
177,5.25625,Franco Armani,100.0,False,6312.0,Argentina,779.0,['Goalkeeper'],2.0
178,5.748333333333334,Gabriel Enrique Gómez Girón,60.0,True,5640.0,Panama,798.0,"['Center Defensive Midfield', 'Right Center Midfield']",3.0
179,5.89,Gabriel Fernando de Jesus,68.42105263157895,True,3202.0,Brazil,781.0,"['Center Forward', 'Right Wing', 'Left Center Forward', 'Left Wing']",5.0
180,5.924166666666667,Gabriel Iván Mercado,85.71428571428572,False,5742.0,Argentina,779.0,"['Right Back', 'Right Center Back']",3.0
181,5.31,Gabriel Arturo Torres Tejada,66.66666666666667,True,5629.0,Panama,798.0,"['Right Wing', 'Center Forward']",2.0
182,6.046875,Gaku Shibasaki,100.0,False,5693.0,Japan,778.0,"['Left Defensive Midfield', 'Right Center Midfield']",4.0
183,6.154999999999999,Gary Cahill,100.0,False,3645.0,England,768.0,"['Left Center Back', 'Center Back']",1.0
184,5.766666666666667,Gelson Dany Batalha Martins,68.29268292682926,True,5723.0,Portugal,780.0,['Right Midfield'],1.0
185,6.083333333333333,Gen Shōji,88.88888888888889,False,5682.0,Japan,778.0,['Left Center Back'],3.0
186,5.808333333333334,Genki Haraguchi,100.0,False,5697.0,Japan,778.0,"['Right Wing', 'Right Midfield']",3.0
187,6.00875,Gerard Piqué Bernabéu,66.66666666666667,True,5213.0,Spain,772.0,['Right Center Back'],4.0
188,6.08,Ghilane Chalali,96.7741935483871,False,6347.0,Tunisia,777.0,['Right Center Midfield'],1.0
189,5.940833333333333,Giancarlo González Castro,79.06976744186046,True,5584.0,Costa Rica,795.0,['Center Back'],3.0
190,5.984999999999999,Giorgian Daniel De Arrascaeta Benedetti,62.295081967213115,True,5258.0,Uruguay,783.0,"['Left Wing', 'Center Attacking Midfield']",2.0
191,5.975,Giovani dos Santos Ramírez,81.81818181818181,True,5987.0,Mexico,794.0,"['Right Center Midfield', 'Left Center Midfield']",1.0
192,5.980769230769231,Gonçalo Manuel Ganchinho Guedes,57.77777777777777,True,4367.0,Portugal,780.0,"['Right Center Forward', 'Left Midfield']",4.0
